objid,myRA,SDSS_RA,myDEC,SDSS_DEC,distance,modelMag_g,modelMag_r,modelMag_i,cModelMag_g,cModelMag_r,cModelMag_i,petroMag_g,petroMag_r,petroMag_i,petroRad_g,petroRad_r,petroRad_i
1237664132092330000,162.224,162.2239642,14.12452,14.12453314,0.000810238,15.5085,14.8678,14.50505,15.39202,14.79771,14.37131,15.40716,14.83819,14.38114,25.11439,23.13164,25.72537
1237664132092190000,161.8432,161.8420711,14.0712,14.06898588,0.147081335,22.29505,21.89818,21.44542,22.34328,21.89818,21.48227,22.52992,22.07397,21.66993,1.265957,1.174781,1.101967
1237668366387570000,239.3099,239.3098977,13.50884,13.50883271,0.001397942,18.08023,17.69163,17.59493,18.16643,17.69163,17.33734,17.73694,17.27002,17.35765,14.97241,15.56924,13.66043
1237668366388620000,241.5427,241.5427263,12.82029,12.82022287,0.004291539,20.61551,20.31678,21.1754,20.61216,20.31697,22.14844,21.24977,20.82034,22.26516,2.96961,2.96936,1.605455
1237664132091670000,160.6105,160.6104305,13.95715,13.9571247,0.002240515,17.06597,16.63196,16.43592,17.02953,16.63196,16.43264,17.07485,16.68969,16.66543,19.39301,18.3112,17.69475
1237668366390520000,245.7169,245.7168691,11.37101,11.37101026,0.000657238,14.70012,13.79714,13.36267,14.68282,13.79712,13.37081,14.84181,13.9428,13.50462,9.498019,9.098756,9.182981
1237668366922020000,233.9201,233.9201476,15.549,15.54900635,0.000717515,16.53717,16.24159,16.1198,16.50227,16.19839,16.09137,16.53056,16.21259,16.09567,7.611079,7.587215,7.541203
1237668366922410000,234.8335,234.8334931,15.38433,15.38437934,0.003371708,15.80226,15.39394,15.23411,15.70878,15.36939,15.22126,15.8706,15.47569,15.47965,27.1033,25.12028,23.67854
1237668366924900000,240.418,240.4179287,13.57773,13.57772328,0.001502854,17.55884,17.14364,16.939,17.51095,17.03011,16.77429,17.52292,17.06017,16.83141,4.648404,5.004329,5.359826
1237664132091410000,159.9819,159.9828198,13.90945,13.90991392,0.061805132,21.96486,21.59295,21.33027,21.91894,21.59295,21.32128,22.05049,21.75235,21.36057,2.971012,1.677091,1.759927
1237668366927390000,245.9118,245.9118318,11.78624,11.78624255,0.000245997,14.48269,13.77638,13.43724,14.40361,13.75612,13.44175,14.41687,13.783,13.48389,22.57283,21.88652,20.95772
1237664132090820000,158.5825,158.5830393,13.75458,13.7534338,0.075485196,13.87888,13.22116,12.88354,13.92372,13.24008,12.88365,13.78808,13.16983,12.8399,28.11928,26.50567,27.69272
1237664131555260000,161.7249,161.7249456,13.77938,13.77937103,0.000529943,17.75185,17.84688,18.50504,17.91093,17.84686,18.07722,17.91364,17.92357,18.28402,2.957571,3.652418,5.669096
1237664131021790000,169.8391,169.839139,14.07545,14.07546316,0.000532662,17.80912,17.1879,16.62921,17.85855,17.1879,16.25452,18.21304,17.30602,16.54893,15.28968,16.25932,20.24779
1237664131018780000,162.7563,162.7562586,13.33347,13.33346377,0.001680579,16.78068,16.15511,15.87661,16.76418,16.15511,15.89669,16.8681,16.28138,16.08679,23.79786,43.7725,21.72206
1237664131018780000,162.722,162.721999,13.41213,13.41213587,0.000337174,11.45547,10.72019,10.36044,11.33092,10.72297,10.32688,11.24854,10.5549,10.16669,53.3921,50.28147,50.63999
1237668367460920000,238.6878,238.6877919,14.58401,14.58401283,0.000778934,18.21814,17.77556,17.51984,18.04245,17.61338,17.40578,18.17471,17.73603,17.48722,7.278424,6.983883,6.913154
1237664130485380000,170.8295,170.8294866,13.62978,13.62978071,0.0002147,15.51607,14.95794,14.72315,15.42666,14.90754,14.70815,15.63922,14.97467,14.83805,24.98426,26.66248,25.87087
1237664130485050000,170.0709,170.0709898,13.58969,13.59165979,0.118483334,22.24187,20.17602,19.60729,22.25469,20.17603,19.52168,22.60564,20.32565,19.65738,1.139095,1.21365,1.256819
1237664130481380000,161.5573,161.5579956,12.96143,12.96127425,0.041913858,22.91673,23.22012,22.89159,22.91727,19.91477,21.73573,22.96366,22.9092,22.3674,2.970265,2.970194,1.791517
1237664130480400000,159.2926,159.2925438,12.65247,12.65256501,0.006263387,14.08589,13.3051,12.96064,14.06159,13.31414,12.98551,14.05679,13.31189,12.99025,17.02211,17.10508,16.91763
1237664130473390000,143.0323,143.0324154,10.23706,10.23705688,0.00484887,17.24022,16.78953,16.5431,17.28271,16.73319,16.43703,17.36387,16.77582,16.47659,13.19469,13.87234,15.35106
1237668494699720000,156.1671,156.1671548,14.75677,14.75660504,0.009731432,14.90075,14.466,14.26875,15.16037,14.59209,14.47615,15.10341,14.62616,14.54114,39.77372,68.31387,36.02001
1237664105780010000,153.2104,153.2104041,12.66667,12.66664471,0.001733219,13.76804,13.187,12.85805,13.78945,13.19268,12.85711,13.77621,13.17769,12.85088,34.53621,34.63562,35.35493
1237668495237050000,157.1687,157.1686734,15.2205,15.22048945,0.000800778,18.1703,17.78892,17.58732,18.2191,17.75337,17.49626,18.25842,17.76152,17.52935,4.884186,5.185921,5.572884
1237664105244320000,155.9522,155.9522238,12.62983,12.62977485,0.004845953,15.08167,14.61516,14.38039,14.9993,14.60032,14.35706,15.0408,14.65324,14.42325,19.54423,17.97657,17.36976
1237664105244320000,155.9332,155.9331426,12.56777,12.56774099,0.002232449,12.81739,11.82883,11.38175,12.9178,11.85217,11.37903,12.91959,11.93338,11.48925,22.25889,24.72174,26.3227
1237664105244260000,155.8598,155.8597299,12.59514,12.59512989,0.001679311,18.2422,17.52518,17.22865,18.06359,17.40874,17.13348,18.08835,17.42712,17.16,10.32787,9.132153,9.257319
1237664105241700000,149.9006,149.9007664,11.77504,11.77483716,0.016603482,22.47539,22.48985,21.77284,22.34763,22.33518,21.77286,22.43907,22.53361,21.89622,1.695339,1.579392,1.480784
1237664104707120000,155.3334,155.333383,12.1757,12.17580298,0.006295331,25.11438,23.10225,22.12521,25.11438,23.10224,22.10964,25.11442,23.36801,22.38996,2.970733,0.9528505,1.002095
1237662638524530000,243.8522,243.8522801,9.05033,9.050242902,0.006932759,16.67353,16.0735,15.77223,16.60424,16.05022,15.68083,16.60519,16.00178,15.7207,11.52398,11.80928,11.93955
1237670448374870000,137.2863,137.286254,14.64283,14.6427939,0.003502282,16.93298,16.53697,16.34279,16.92083,16.53697,16.34298,16.94934,16.54301,16.35501,6.746291,6.623661,6.842712
1237662637984970000,237.7566,237.7566099,10.03056,10.03053112,0.001713808,16.27991,15.92674,15.78192,16.12154,15.8418,15.70785,16.23633,15.9148,15.80115,14.92456,13.72365,12.79101
1237662637974420000,213.4288,213.4288006,13.98712,13.98711606,0.001901374,17.6289,17.32792,17.17578,17.67331,17.32791,17.23104,17.71367,17.37975,17.43407,15.41801,15.08055,13.30399
1237670596015680000,133.9582,133.9582319,13.15831,13.15829491,0.000729092,16.75311,16.08524,15.76255,16.96755,16.31775,16.01742,17.10348,16.43357,16.11087,11.92553,10.98575,11.52501
1237662637974420000,213.321,213.3210333,14.0271,14.0271009,0.000682551,17.38664,17.29077,17.25687,17.41732,17.2908,17.25642,17.51632,17.3659,17.40843,8.809663,8.915627,8.713942
1237670596015750000,134.1004,134.1003859,13.18228,13.18227417,0.000338922,14.89353,14.34128,14.0407,14.70277,14.22989,13.9268,14.7265,14.30828,13.98934,104.5968,32.78119,30.45103
1237662637438460000,215.4187,215.4187301,13.23239,13.23238985,0.000982894,13.92841,13.16452,12.79753,13.93619,13.20801,12.85313,14.00933,13.25563,12.90355,13.02013,12.99309,13.10692
1237662637438400000,215.2441,215.2440694,13.26599,13.266005,0.00077104,19.01529,18.82303,18.7257,18.79957,18.82304,18.52221,18.84404,18.81987,18.54729,8.930876,7.278046,9.966434
1237662637437870000,214.0531,214.0531531,13.45495,13.45494816,0.000423126,16.70431,16.28032,16.06302,16.5919,16.1925,15.97595,16.7071,16.26909,16.15851,22.50737,25.30645,22.32099
1237662636900280000,212.3,212.3000529,13.31479,13.31479098,0.000258809,19.0971,18.88391,18.86982,19.05043,18.76719,18.88236,19.70641,19.43966,19.53362,2.969435,2.969466,2.968899
1237662636371870000,231.7307,231.7307119,9.78267,9.782648209,0.00130991,18.00303,17.42862,17.16285,17.8804,17.36394,17.06258,17.9997,17.44576,17.15759,9.500581,8.838521,8.598198
1237662636363080000,211.5616,211.5616347,13.01069,13.01068301,0.000387599,18.20832,17.95475,17.86664,18.20527,17.95475,17.88424,18.30073,18.03108,17.98144,6.359112,6.413322,5.937226
1237662635829100000,218.2231,218.222491,11.59506,11.59641653,0.087925399,19.91027,19.55694,19.39178,19.93739,19.55694,19.33846,20.05379,19.68409,19.47453,1.379347,1.414526,1.409999
1237662531138090000,210.025,210.0243086,14.5,14.50140448,0.093196974,24.02761,23.04691,21.729,23.91018,22.76575,21.72911,24.85118,23.55895,22.19655,2.970439,2.969737,1.325943
1237662530603050000,214.2847,214.284699,13.6871,13.68707332,0.003148471,21.69282,21.34947,21.26301,21.77637,21.34951,21.27444,21.89383,21.4973,21.4214,1.56466,1.508469,1.512778
1237662530602070000,212.1026,212.1025619,13.99842,13.99842202,0.000450588,18.30613,17.86977,17.65048,18.21738,17.86977,17.70869,18.28023,17.90046,17.74217,7.990468,6.992924,7.004681
1237662530067160000,216.6185,216.6185347,13.02772,13.02772333,0.000387589,18.29598,17.96613,17.81487,18.25149,17.96613,17.87153,18.30823,17.99839,17.95395,8.694219,7.714447,6.755406
1237670964848490000,139.8443,139.8442843,14.08245,14.0824469,5.00E-05,17.22525,16.60781,16.18802,17.16031,16.60374,16.17431,17.24382,16.641,16.23225,7.330805,7.120193,7.224516
1237662530061720000,203.9049,203.9048744,14.36095,14.36094463,0.000375803,17.06386,16.58493,16.36855,17.09046,16.54618,16.34645,17.09853,16.60443,16.36589,10.63328,11.18817,11.19189
1237670965376840000,120.6266,120.626591,9.075999,9.076034597,0.002221049,16.6641,16.26572,16.0863,16.61973,16.26572,16.10986,16.6561,16.27337,16.23924,17.95539,27.9222,16.27579
1237662528991520000,212.0934,212.0937859,12.59336,12.59302114,0.032661534,18.09808,17.73721,18.6101,18.16241,17.73722,18.58857,18.27524,17.79248,20.76458,13.3276,14.09968,4.48659
1237662528991460000,211.8389,211.8388483,12.71967,12.7196659,0.000260249,17.11484,16.66217,16.41069,16.94613,16.56294,16.32125,17.03601,16.66368,16.45092,17.08024,15.76295,16.18254
1237662528991260000,211.5051,211.5050891,12.78332,12.78332264,0.000450864,14.59402,14.1599,13.88739,14.7257,14.26564,13.80208,14.65792,14.22182,13.92866,15.47126,15.50117,106.0486
1237670965913780000,120.5445,120.5444933,9.48599,9.485980871,0.000743557,14.16288,13.35005,12.93235,14.00496,13.29195,12.88678,14.12226,13.34824,12.93514,26.50304,25.82833,25.72958
1237662528457270000,218.1294,218.1290349,11.55317,11.55303277,0.024371171,17.50299,16.74982,16.5855,17.62507,16.74978,16.56841,18.28549,16.87806,16.977,17.11807,21.15405,20.94236
1237662526845020000,197.8571,197.8570139,15.53053,15.53054779,0.002595561,21.52696,20.62673,20.31783,21.9561,20.63509,19.98011,22.11034,20.69893,20.20531,1.613225,3.814465,4.84174
1237662268070160000,218.9209,218.9209491,6.551733,6.551559814,0.011137675,17.81809,17.49122,17.39757,17.82157,17.49123,17.40396,17.85361,17.5172,17.42336,11.86504,11.85781,11.03868
1237671122680870000,121.8534,121.8534027,6.863209,6.863216146,0.000549384,15.68541,14.95474,15.62347,15.64702,14.93394,15.39664,15.58687,14.86889,14.51121,9.133923,9.096861,9.272431
1237671122681200000,122.6415,122.641534,7.02719,7.027622527,0.026345319,21.92579,21.54732,24.36181,22.00738,21.5473,24.3618,22.16049,21.69817,24.36194,1.458034,1.413071,2.970147
1237671122685060000,131.1195,131.1188955,9.34833,9.348260297,0.038225877,17.18638,16.86951,16.61653,17.21506,16.79759,16.56582,17.19798,16.78762,16.58459,7.501016,7.980632,8.644231
1237671122690040000,142.466,142.4657969,11.92661,11.92649933,0.013820356,21.7422,20.98044,20.98907,21.8752,20.98044,20.95892,22.05454,21.15705,21.11685,1.46339,1.539487,2.938431
1237662268068200000,214.4614,214.4613516,6.840476,6.840466173,0.004460705,22.1088,21.43669,21.01401,22.09127,21.43669,21.08424,22.17522,21.58314,21.25242,1.601134,1.498522,1.446638
1237671122692270000,147.651,147.6510666,12.80908,12.80906679,0.001411234,16.81196,16.28584,16.05516,16.73833,16.12759,15.90375,16.74121,16.18707,15.93767,11.93482,12.81489,12.87807
1237671122693190000,149.651,149.650944,13.25528,13.25530393,0.001602252,14.6247,14.27268,14.11808,14.7784,14.34263,14.16228,14.81185,14.43869,14.2625,9.886953,10.92819,11.46331
1237671122694570000,152.8477,152.8476652,13.77825,13.77823848,0.000853328,16.90401,16.55086,16.32532,16.86237,16.55086,16.28192,16.8939,16.55209,16.33795,10.28601,10.28819,10.85158
1237662266459550000,218.8449,218.8449929,5.27655,5.2767977,0.015202943,21.03768,19.82402,19.65985,22.31786,20.40551,19.52862,22.37431,20.64687,20.44498,2.052594,2.969964,3.202872
1237662263790460000,239.1557,239.1557034,5.968646,5.968623917,0.002107224,21.39669,21.21343,22.07479,21.47203,21.21343,21.93508,21.61731,21.35719,22.12894,1.371049,1.391491,1.203197
1237662263790400000,238.9892,238.9892438,5.93189,5.93196593,0.006492682,13.4533,12.67477,12.29845,13.45056,12.70225,12.30789,13.50455,12.7671,12.39192,30.56361,29.81089,31.70058
1237662263786530000,230.1858,230.1858131,7.24504,7.245038232,0.000511107,19.05783,18.83744,18.92215,19.11076,18.83744,18.93077,19.20997,18.88732,18.84971,5.721169,6.264384,6.147551
1237662263773490000,200.1592,200.159205,9.78715,9.787147534,0.000616119,21.16235,20.74296,20.01203,21.23898,20.74298,20.07304,21.4049,20.94279,20.16148,1.085245,1.052544,1.105087
1237671123222260000,131.8246,131.8245977,10.04266,10.04263856,0.001381261,17.13277,17.10563,17.26791,17.38776,17.19938,17.19429,17.43126,17.33026,17.3521,4.050011,4.984903,5.530564
1237662263245790000,221.3381,221.3380972,7.86572,7.865685254,0.002459912,22.52772,21.92933,21.32274,22.49478,21.92909,21.2016,22.69077,22.04996,21.32305,1.095433,1.137002,1.221641
1237662263244420000,218.0345,218.0345195,8.169168,8.16916563,0.000267361,18.20363,17.93788,17.85493,18.17796,17.93788,17.86593,18.22595,18.041,17.93808,9.206864,8.85298,8.724055
1237662263244420000,218.1073,218.1072534,8.07864,8.078639764,3.91E-05,12.65379,12.09719,11.87183,12.66782,12.14481,11.89999,12.56959,12.04698,11.82477,35.05123,34.88888,35.95269
1237662262701320000,203.6575,203.6574192,8.79361,8.793449635,0.009836261,15.25705,15.13189,15.0609,15.25856,15.13189,15.09372,15.25568,15.17031,15.1439,22.73111,22.03998,20.81045
1237662262167270000,210.2202,210.2196259,7.840053,7.839886556,0.034657108,15.72308,15.42039,15.3131,16.03365,15.61479,15.40709,16.13848,15.75398,15.58723,10.18143,11.96068,12.20738
1237662262164840000,204.571,204.5700855,8.18786,8.182357226,0.335019556,23.36662,22.53255,21.2808,23.37988,22.90714,21.28073,23.46652,23.64382,22.17583,2.970044,1.159367,1.231493
1237662245522110000,209.5931,209.5930639,6.3391,6.339092266,0.000458113,14.26676,13.39005,12.93631,14.18708,13.44554,12.99214,14.2223,13.40676,12.98734,15.90936,16.57598,16.85843
1237662245522110000,209.5621,209.5620595,6.25869,6.25868053,0.000573336,13.24818,12.44634,12.04258,13.24439,12.44634,12.03741,13.42732,12.62728,12.20917,12.34437,11.7866,12.25215
1237671123762280000,138.8207,138.8206817,11.88569,11.88568528,0.000766858,13.88877,13.02706,12.56923,13.80224,13.06067,12.68996,13.76901,12.96731,12.54398,29.3679,25.29459,25.24018
1237662245520670000,206.2772,206.2771545,6.519567,6.51956569,0.00127957,16.7793,16.18787,16.31827,16.80972,16.18785,16.21978,16.87796,16.30893,16.11104,18.77482,18.74128,18.65461
1237662244983270000,205.0774,205.077377,6.040959,6.040951496,0.001043229,17.9087,17.32046,17.00953,17.90244,17.31247,17.00456,17.95803,17.38401,17.08652,12.82829,12.53363,12.62468
1237662238017380000,217.5299,217.5298643,8.70447,8.704462756,0.00347627,18.28307,17.95116,17.71885,18.31939,17.789,17.64092,18.37885,17.82644,17.65056,7.793684,9.630396,7.743912
1237662238014760000,211.6112,211.6111615,9.35904,9.359027145,0.000790385,17.18655,16.98588,16.90248,17.25198,16.98588,16.93148,17.64871,17.11662,17.33649,20.63631,43.77087,22.27167
1237662238014440000,210.8387,210.8422982,9.42611,9.42894047,0.270306678,26.20199,23.23293,22.00172,29.93427,22.85981,22.00174,27.10854,23.37367,22.68651,4.584384,1.39248,0.857565
1237662238013450000,208.4756,208.4755681,9.504607,9.504600818,0.000840889,19.19606,18.95891,19.00396,19.10325,18.90869,18.87412,19.0944,19.04431,18.94965,8.92551,8.004272,9.620983
1237662237485230000,228.3046,228.3046633,7.22551,7.225518738,0.005851181,15.36841,14.40022,13.92436,15.2832,14.37136,13.91613,15.15033,14.28551,13.84348,12.93617,12.19389,11.75371
1237671124297580000,135.2616,135.2616068,11.55373,11.55371402,0.000987772,18.04821,17.66368,17.53392,18.03846,17.66368,17.5267,18.1524,17.73152,17.56062,10.00915,10.42255,10.72925
1237662237484970000,227.6915,227.691561,7.187135,7.187134257,0.001039742,18.33155,17.94813,17.81988,18.43921,17.94813,17.88445,18.57189,17.97375,17.92249,9.623187,10.55898,10.70033
1237662237476780000,208.9916,208.9916025,8.995447,8.995442002,0.000434019,18.86035,18.14783,17.6723,18.66696,17.91486,17.35638,18.91813,18.1199,17.66205,10.40908,10.57778,11.90113
1237662237472190000,198.2919,198.2919291,9.69058,9.690585347,0.000838356,14.36837,13.4087,12.9355,14.34577,13.43785,12.98355,14.37416,13.47152,13.0239,14.10788,12.71944,12.29547
1237671124836670000,140.2114,140.2114219,13.19114,13.19112353,0.001498566,14.69935,13.7759,13.32863,14.63928,13.81449,13.39196,14.58988,13.68616,13.21598,15.39565,14.75303,15.53184
1237662236952360000,237.4917,237.4917478,5.51714,5.517105176,0.002119198,17.73929,17.27999,17.16575,17.751,17.27999,17.20693,17.68977,17.33312,17.27772,6.181642,6.577484,6.028135
1237662236939970000,209.1378,209.1378455,8.609234,8.60922241,0.001024889,17.41288,16.98171,16.76049,17.31224,16.98171,16.7203,17.37991,17.01672,16.7995,17.8514,15.54692,17.31899
1237662236937940000,204.3834,204.3834217,8.88518,8.885182384,0.000134449,11.88941,11.07456,10.6552,11.98275,11.1909,10.76385,11.48227,10.72471,10.30128,75.80853,74.75305,74.62431
1237662236415420000,237.2552,237.2553743,5.18608,5.186811122,0.044665066,20.92762,20.51239,20.15528,20.97468,20.51239,20.06926,21.12187,20.68872,20.23054,1.54786,1.498335,1.587348
1237662236403760000,210.5533,210.5534918,8.085626,8.085658064,0.009837807,20.29685,20.53438,20.58006,20.48302,20.80976,20.49184,20.45883,20.56027,20.31283,2.997416,18.02257,2.170545
1237662236401000000,204.1826,204.1825184,8.54688,8.546760183,0.009266143,17.41422,17.7908,16.97989,15.84152,17.64608,16.56121,16.30739,17.6981,15.72025,24.7637,10.47375,25.7142
1237662200423900000,211.3645,211.3606523,12.23184,12.23127351,0.230935194,24.92,23.07574,21.9938,24.911,23.10066,21.99378,24.81614,23.45594,22.28786,4.583773,1.077267,1.213155
1237662198818930000,224.1983,224.1992103,9.50889,9.509324924,0.058059793,21.17093,20.71589,20.47301,21.20878,20.71589,20.45746,21.4055,20.88513,20.62529,1.354211,1.306646,1.308519
1237671125369940000,131.8952,131.8958224,11.72542,11.72497581,0.047316751,20.38326,20.10795,19.96053,20.40698,20.10794,19.95622,20.65018,20.3779,20.17105,1.908123,1.982135,1.709387
1237661974942770000,199.266,199.2658601,6.71164,6.711627452,0.006038078,18.00142,17.18781,16.88015,18.00059,17.18781,16.88424,18.06347,17.23138,16.93006,1.768811,1.560984,1.361052
1237661972807020000,210.0008,210.0007981,7.76491,7.764913048,0.000322979,15.28804,14.9818,14.81079,15.30295,14.9803,14.75798,15.25304,14.92667,14.74911,10.13254,10.62216,11.97361
1237661972806760000,209.4409,209.4409183,7.837351,7.837352551,0.001833496,18.57934,17.76879,17.64843,18.72323,17.76878,17.83674,19.60105,17.7753,18.46137,2.970414,43.77362,2.969942
